id,periode,pecahan,value
bdl,1,IL,18
bdl,2,IL,58
bdl,3,IL,106
bdl,4,IL,82
bdl,5,IL,102
bdl,6,IL,20
bdl,7,IL,72
bdl,8,IL,88
bdl,9,IL,66
bdl,10,IL,82
bdl,11,IL,88
bdl,12,IL,90
bdl,1,JL,20
bdl,2,JL,50
bdl,3,JL,80
bdl,4,JL,108
bdl,5,JL,360
bdl,6,JL,40
bdl,7,JL,124
bdl,8,JL,62
bdl,9,JL,58
bdl,10,JL,82
bdl,11,JL,90
bdl,12,JL,88
bdl,1,KL,0
bdl,2,KL,0
bdl,3,KL,0
bdl,4,KL,0
bdl,5,KL,0
bdl,6,KL,0
bdl,7,KL,0
bdl,8,KL,0
bdl,9,KL,0
bdl,10,KL,0
bdl,11,KL,0
bdl,12,KL,0
lsm,1,AK,-103
lsm,2,AK,18
lsm,3,AK,100
lsm,4,AK,124
lsm,5,AK,443
lsm,6,AK,-100
lsm,7,AK,60
lsm,8,AK,57
lsm,9,AK,61
lsm,10,AK,49
lsm,11,AK,27
lsm,12,AK,308
lsm,1,BK,-1552
lsm,2,BK,15
lsm,3,BK,71
lsm,4,BK,225
lsm,5,BK,709
lsm,6,BK,-84
lsm,7,BK,63
lsm,8,BK,137
lsm,9,BK,117
lsm,10,BK,51
lsm,11,BK,175
lsm,12,BK,444
lsm,1,CK,-350
lsm,2,CK,11
lsm,3,CK,20
lsm,4,CK,25
lsm,5,CK,27
lsm,6,CK,7
lsm,7,CK,6
lsm,8,CK,15
lsm,9,CK,10
lsm,10,CK,16
lsm,11,CK,16
lsm,12,CK,19
lsm,1,DK,-312
lsm,2,DK,18
lsm,3,DK,51
lsm,4,DK,30
lsm,5,DK,237
lsm,6,DK,3
lsm,7,DK,11
lsm,8,DK,16
lsm,9,DK,20
lsm,10,DK,34
lsm,11,DK,34
lsm,12,DK,44
lsm,1,EK,-274
lsm,2,EK,39
lsm,3,EK,30
lsm,4,EK,47
lsm,5,EK,183
lsm,6,EK,63
lsm,7,EK,18
lsm,8,EK,22
lsm,9,EK,35
lsm,10,EK,45
lsm,11,EK,27
lsm,12,EK,77
lsm,1,FK,-316
lsm,2,FK,29
lsm,3,FK,43
lsm,4,FK,51
lsm,5,FK,293
lsm,6,FK,50
lsm,7,FK,25
lsm,8,FK,45
lsm,9,FK,46
lsm,10,FK,31
lsm,11,FK,24
lsm,12,FK,55
lsm,1,GK,-86
lsm,2,GK,1
lsm,3,GK,6
lsm,4,GK,6
lsm,5,GK,28
lsm,6,GK,10
lsm,7,GK,11
lsm,8,GK,9
lsm,9,GK,7
lsm,10,GK,9
lsm,11,GK,5
lsm,12,GK,10
lsm,1,GL,-344
lsm,2,GL,4
lsm,3,GL,24
lsm,4,GL,24
lsm,5,GL,112
lsm,6,GL,40
lsm,7,GL,44
lsm,8,GL,36
lsm,9,GL,28
lsm,10,GL,36
lsm,11,GL,20
lsm,12,GL,40
lsm,1,HL,37
lsm,2,HL,14
lsm,3,HL,28
lsm,4,HL,16
lsm,5,HL,78
lsm,6,HL,24
lsm,7,HL,38
lsm,8,HL,22
lsm,9,HL,10
lsm,10,HL,15
lsm,11,HL,32
lsm,12,HL,23
lsm,1,IL,-148
lsm,2,IL,12
lsm,3,IL,14
lsm,4,IL,12
lsm,5,IL,18
lsm,6,IL,2
lsm,7,IL,6
lsm,8,IL,18
lsm,9,IL,10
lsm,10,IL,6
lsm,11,IL,26
lsm,12,IL,12
lsm,1,JL,-44
lsm,2,JL,4
lsm,3,JL,10
lsm,4,JL,6
lsm,5,JL,16
lsm,6,JL,-4
lsm,7,JL,2
lsm,8,JL,8
lsm,9,JL,10
lsm,10,JL,8
lsm,11,JL,28
lsm,12,JL,0
lsm,1,KL,0
lsm,2,KL,0
lsm,3,KL,0
lsm,4,KL,0
lsm,5,KL,0
lsm,6,KL,0
lsm,7,KL,0
lsm,8,KL,0
lsm,9,KL,0
lsm,10,KL,0
lsm,11,KL,0
lsm,12,KL,0
mks,1,AK,-1947
mks,2,AK,-294
mks,3,AK,173
mks,4,AK,157
mks,5,AK,984
mks,6,AK,-541
mks,7,AK,-168
mks,8,AK,77
mks,9,AK,129
mks,10,AK,-178
mks,11,AK,-16
mks,12,AK,461
mks,1,BK,-2033
mks,2,BK,-340
mks,3,BK,78
mks,4,BK,123
mks,5,BK,1163
mks,6,BK,-551
mks,7,BK,-23
mks,8,BK,98
mks,9,BK,193
mks,10,BK,-128
mks,11,BK,146
mks,12,BK,536
mks,1,CK,-739
mks,2,CK,28
mks,3,CK,13
mks,4,CK,12
mks,5,CK,380
mks,6,CK,7
mks,7,CK,-9
mks,8,CK,7
mks,9,CK,28
mks,10,CK,11
mks,11,CK,39
mks,12,CK,80
mks,1,DK,-1146
mks,2,DK,47
mks,3,DK,16
mks,4,DK,32
mks,5,DK,600
mks,6,DK,6
mks,7,DK,2
mks,8,DK,21
mks,9,DK,36
mks,10,DK,32
mks,11,DK,66
mks,12,DK,124
mks,1,EK,-1589
mks,2,EK,88
mks,3,EK,83
mks,4,EK,67
mks,5,EK,1083
mks,6,EK,44
mks,7,EK,42
mks,8,EK,-9
mks,9,EK,77
mks,10,EK,81
mks,11,EK,83
mks,12,EK,145
mks,1,FK,-1391
mks,2,FK,71
mks,3,FK,38
mks,4,FK,71
mks,5,FK,1292
mks,6,FK,80
mks,7,FK,32
mks,8,FK,4
mks,9,FK,67
mks,10,FK,48
mks,11,FK,85
mks,12,FK,218
mks,1,GK,-355
mks,2,GK,27
mks,3,GK,33
mks,4,GK,7
mks,5,GK,119
mks,6,GK,6
mks,7,GK,20
mks,8,GK,31
mks,9,GK,63
mks,10,GK,89
mks,11,GK,57
mks,12,GK,94
mks,1,GL,-1420
mks,2,GL,108
mks,3,GL,132
mks,4,GL,28
mks,5,GL,476
mks,6,GL,24
mks,7,GL,80
mks,8,GL,124
mks,9,GL,252
mks,10,GL,356
mks,11,GL,228
mks,12,GL,376
mks,1,HL,-913
mks,2,HL,189
mks,3,HL,128
mks,4,HL,181
mks,5,HL,401
mks,6,HL,82
mks,7,HL,196
mks,8,HL,180
mks,9,HL,241
mks,10,HL,273
mks,11,HL,180
mks,12,HL,277
mks,1,IL,-1298
mks,2,IL,174
mks,3,IL,128
mks,4,IL,142
mks,5,IL,30
mks,6,IL,30
mks,7,IL,104
mks,8,IL,104
mks,9,IL,164
mks,10,IL,126
mks,11,IL,54
mks,12,IL,162
mks,1,JL,-352
mks,2,JL,192
mks,3,JL,126
mks,4,JL,174
mks,5,JL,176
mks,6,JL,64
mks,7,JL,152
mks,8,JL,104
mks,9,JL,216
mks,10,JL,128
mks,11,JL,90
mks,12,JL,246
mks,1,KL,0
mks,2,KL,0
mks,3,KL,0
mks,4,KL,4
mks,5,KL,0
mks,6,KL,0
mks,7,KL,0
mks,8,KL,4
mks,9,KL,4
mks,10,KL,0
mks,11,KL,4
mks,12,KL,0
mlg,1,AK,-861
mlg,2,AK,-101
mlg,3,AK,108
mlg,4,AK,57
mlg,5,AK,1037
mlg,6,AK,-315
mlg,7,AK,-151
mlg,8,AK,-34
mlg,9,AK,42
mlg,10,AK,42
mlg,11,AK,89
mlg,12,AK,344
mlg,1,BK,-1059
mlg,2,BK,-9
mlg,3,BK,110
mlg,4,BK,422
mlg,5,BK,1562
mlg,6,BK,-510
mlg,7,BK,-319
mlg,8,BK,32
mlg,9,BK,-132
mlg,10,BK,-106
mlg,11,BK,24
mlg,12,BK,552
mlg,1,CK,-20
mlg,2,CK,8
mlg,3,CK,12
mlg,4,CK,234
mlg,5,CK,379
mlg,6,CK,10
mlg,7,CK,4
mlg,8,CK,-30
mlg,9,CK,-13
mlg,10,CK,4
mlg,11,CK,-1
mlg,12,CK,4
mlg,1,DK,-13
mlg,2,DK,14
mlg,3,DK,28
mlg,4,DK,660
mlg,5,DK,590
mlg,6,DK,-48
mlg,7,DK,-17
mlg,8,DK,-87
mlg,9,DK,-6
mlg,10,DK,25
mlg,11,DK,-9
mlg,12,DK,28
mlg,1,EK,-141
mlg,2,EK,-18
mlg,3,EK,-13
mlg,4,EK,719
mlg,5,EK,809
mlg,6,EK,-7
mlg,7,EK,14
mlg,8,EK,-25
mlg,9,EK,43
mlg,10,EK,35
mlg,11,EK,23
mlg,12,EK,14
mlg,1,FK,-89
mlg,2,FK,-6
mlg,3,FK,17
mlg,4,FK,302
mlg,5,FK,875
mlg,6,FK,50
mlg,7,FK,129
mlg,8,FK,-27
mlg,9,FK,48
mlg,10,FK,-57
mlg,11,FK,-34
mlg,12,FK,-62
mlg,1,GK,-55
mlg,2,GK,5
mlg,3,GK,5
mlg,4,GK,29
mlg,5,GK,40
mlg,6,GK,1
mlg,7,GK,4
mlg,8,GK,6
mlg,9,GK,4
mlg,10,GK,6
mlg,11,GK,7
mlg,12,GK,7
mlg,1,GL,-220
mlg,2,GL,20
mlg,3,GL,20
mlg,4,GL,116
mlg,5,GL,160
mlg,6,GL,4
mlg,7,GL,16
mlg,8,GL,24
mlg,9,GL,16
mlg,10,GL,24
mlg,11,GL,28
mlg,12,GL,28
mlg,1,HL,35
mlg,2,HL,36
mlg,3,HL,54
mlg,4,HL,60
mlg,5,HL,60
mlg,6,HL,6
mlg,7,HL,16
mlg,8,HL,41
mlg,9,HL,55
mlg,10,HL,62
mlg,11,HL,54
mlg,12,HL,82
mlg,1,IL,156
mlg,2,IL,50
mlg,3,IL,138
mlg,4,IL,98
mlg,5,IL,62
mlg,6,IL,8
mlg,7,IL,20
mlg,8,IL,32
mlg,9,IL,44
mlg,10,IL,86
mlg,11,IL,62
mlg,12,IL,96
mlg,1,JL,44
mlg,2,JL,26
mlg,3,JL,100
mlg,4,JL,116
mlg,5,JL,64
mlg,6,JL,10
mlg,7,JL,24
mlg,8,JL,40
mlg,9,JL,36
mlg,10,JL,74
mlg,11,JL,56
mlg,12,JL,88
mlg,1,KL,0
mlg,2,KL,0
mlg,3,KL,0
mlg,4,KL,0
mlg,5,KL,0
mlg,6,KL,0
mlg,7,KL,0
mlg,8,KL,0
mlg,9,KL,0
mlg,10,KL,0
mlg,11,KL,0
mlg,12,KL,0
mam,1,AK,-155
mam,2,AK,34
mam,3,AK,38
mam,4,AK,86
mam,5,AK,176
mam,6,AK,42
mam,7,AK,-3
mam,8,AK,38
mam,9,AK,39
mam,10,AK,13
mam,11,AK,68
mam,12,AK,121
mam,1,BK,-249
mam,2,BK,28
mam,3,BK,53
mam,4,BK,130
mam,5,BK,173
mam,6,BK,127
mam,7,BK,45
mam,8,BK,167
mam,9,BK,52
mam,10,BK,22
mam,11,BK,77
mam,12,BK,157
mam,1,CK,-25
mam,2,CK,16
mam,3,CK,13
mam,4,CK,36
mam,5,CK,41
mam,6,CK,42
mam,7,CK,-47
mam,8,CK,26
mam,9,CK,10
mam,10,CK,22
mam,11,CK,40
mam,12,CK,28
mam,1,DK,10
mam,2,DK,9
mam,3,DK,10
mam,4,DK,45
mam,5,DK,60
mam,6,DK,42
mam,7,DK,-77
mam,8,DK,34
mam,9,DK,29
mam,10,DK,39
mam,11,DK,100
mam,12,DK,63
mam,1,EK,21
mam,2,EK,12
mam,3,EK,4
mam,4,EK,61
mam,5,EK,87
mam,6,EK,68
mam,7,EK,-49
mam,8,EK,34
mam,9,EK,31
mam,10,EK,37
mam,11,EK,75
mam,12,EK,100
mam,1,FK,18
mam,2,FK,51
mam,3,FK,28
mam,4,FK,65
mam,5,FK,110
mam,6,FK,98
mam,7,FK,-74
mam,8,FK,-12
mam,9,FK,24
mam,10,FK,27
mam,11,FK,54
mam,12,FK,91
mam,1,GK,-59
mam,2,GK,3
mam,3,GK,6
mam,4,GK,5
mam,5,GK,24
mam,6,GK,18
mam,7,GK,-4
mam,8,GK,5
mam,9,GK,11
mam,10,GK,5
mam,11,GK,10
mam,12,GK,3
mam,1,GL,-236
mam,2,GL,12
mam,3,GL,24
mam,4,GL,20
mam,5,GL,96
mam,6,GL,72
mam,7,GL,-16
mam,8,GL,20
mam,9,GL,44
mam,10,GL,20
mam,11,GL,40
mam,12,GL,12
mam,1,HL,-2
mam,2,HL,12
mam,3,HL,11
mam,4,HL,12
mam,5,HL,5
mam,6,HL,17
mam,7,HL,22
mam,8,HL,27
mam,9,HL,10
mam,10,HL,11
mam,11,HL,2
mam,12,HL,8
mam,1,IL,-38
mam,2,IL,4
mam,3,IL,2
mam,4,IL,6
mam,5,IL,0
mam,6,IL,4
mam,7,IL,8
mam,8,IL,12
mam,9,IL,4
mam,10,IL,6
mam,11,IL,0
mam,12,IL,0
mam,1,JL,-32
mam,2,JL,2
mam,3,JL,4
mam,4,JL,6
mam,5,JL,2
mam,6,JL,8
mam,7,JL,6
mam,8,JL,14
mam,9,JL,8
mam,10,JL,4
mam,11,JL,2
mam,12,JL,-2
mam,1,KL,0
mam,2,KL,0
mam,3,KL,0
mam,4,KL,0
mam,5,KL,0
mam,6,KL,0
mam,7,KL,0
mam,8,KL,0
mam,9,KL,0
mam,10,KL,0
mam,11,KL,0
mam,12,KL,0
mnd,1,AK,-584
mnd,2,AK,43
mnd,3,AK,88
mnd,4,AK,110
mnd,5,AK,381
mnd,6,AK,-71
mnd,7,AK,-62
mnd,8,AK,48
mnd,9,AK,72
mnd,10,AK,39
mnd,11,AK,100
mnd,12,AK,384
mnd,1,BK,-1299
mnd,2,BK,192
mnd,3,BK,34
mnd,4,BK,136
mnd,5,BK,495
mnd,6,BK,-176
mnd,7,BK,-125
mnd,8,BK,100
mnd,9,BK,117
mnd,10,BK,138
mnd,11,BK,228
mnd,12,BK,675
mnd,1,CK,-794
mnd,2,CK,-7
mnd,3,CK,8
mnd,4,CK,5
mnd,5,CK,165
mnd,6,CK,13
mnd,7,CK,16
mnd,8,CK,14
mnd,9,CK,5
mnd,10,CK,14
mnd,11,CK,28
mnd,12,CK,99
mnd,1,DK,-686
mnd,2,DK,8
mnd,3,DK,17
mnd,4,DK,10
mnd,5,DK,192
mnd,6,DK,14
mnd,7,DK,17
mnd,8,DK,9
mnd,9,DK,11
mnd,10,DK,20
mnd,11,DK,37
mnd,12,DK,128
mnd,1,EK,-1398
mnd,2,EK,6
mnd,3,EK,11
mnd,4,EK,35
mnd,5,EK,276
mnd,6,EK,30
mnd,7,EK,42
mnd,8,EK,13
mnd,9,EK,4
mnd,10,EK,36
mnd,11,EK,53
mnd,12,EK,198
mnd,1,FK,-1093
mnd,2,FK,-6
mnd,3,FK,22
mnd,4,FK,68
mnd,5,FK,335
mnd,6,FK,57
mnd,7,FK,63
mnd,8,FK,49
mnd,9,FK,4
mnd,10,FK,9
mnd,11,FK,97
mnd,12,FK,206
mnd,1,GK,-8
mnd,2,GK,-2
mnd,3,GK,1
mnd,4,GK,30
mnd,5,GK,174
mnd,6,GK,42
mnd,7,GK,13
mnd,8,GK,9
mnd,9,GK,34
mnd,10,GK,19
mnd,11,GK,87
mnd,12,GK,104
mnd,1,GL,-32
mnd,2,GL,-8
mnd,3,GL,4
mnd,4,GL,120
mnd,5,GL,696
mnd,6,GL,168
mnd,7,GL,52
mnd,8,GL,36
mnd,9,GL,136
mnd,10,GL,76
mnd,11,GL,348
mnd,12,GL,416
mnd,1,HL,-260
mnd,2,HL,16
mnd,3,HL,19
mnd,4,HL,21
mnd,5,HL,95
mnd,6,HL,28
mnd,7,HL,50
mnd,8,HL,48
mnd,9,HL,23
mnd,10,HL,55
mnd,11,HL,38
mnd,12,HL,66
mnd,1,IL,0
mnd,2,IL,42
mnd,3,IL,74
mnd,4,IL,68
mnd,5,IL,228
mnd,6,IL,48
mnd,7,IL,82
mnd,8,IL,100
mnd,9,IL,82
mnd,10,IL,70
mnd,11,IL,94
mnd,12,IL,102
mnd,1,JL,-124
mnd,2,JL,66
mnd,3,JL,68
mnd,4,JL,62
mnd,5,JL,194
mnd,6,JL,32
mnd,7,JL,90
mnd,8,JL,64
mnd,9,JL,68
mnd,10,JL,58
mnd,11,JL,56
mnd,12,JL,108
mnd,1,KL,0
mnd,2,KL,0
mnd,3,KL,0
mnd,4,KL,0
mnd,5,KL,0
mnd,6,KL,0
mnd,7,KL,0
mnd,8,KL,0
mnd,9,KL,0
mnd,10,KL,0
mnd,11,KL,0
mnd,12,KL,0
mnk,1,AK,-372
mnk,2,AK,-43
mnk,3,AK,18
mnk,4,AK,60
mnk,5,AK,140
mnk,6,AK,77
mnk,7,AK,78
mnk,8,AK,63
mnk,9,AK,69
mnk,10,AK,58
mnk,11,AK,115
mnk,12,AK,491
mnk,1,BK,-94
mnk,2,BK,-22
mnk,3,BK,14
mnk,4,BK,36
mnk,5,BK,89
mnk,6,BK,31
mnk,7,BK,23
mnk,8,BK,25
mnk,9,BK,38
mnk,10,BK,36
mnk,11,BK,52
mnk,12,BK,184
mnk,1,CK,-12
mnk,2,CK,3
mnk,3,CK,5
mnk,4,CK,8
mnk,5,CK,17
mnk,6,CK,2
mnk,7,CK,9
mnk,8,CK,-1
mnk,9,CK,5
mnk,10,CK,5
mnk,11,CK,5
mnk,12,CK,11
mnk,1,DK,-11
mnk,2,DK,2
mnk,3,DK,6
mnk,4,DK,6
mnk,5,DK,23
mnk,6,DK,2
mnk,7,DK,11
mnk,8,DK,-2
mnk,9,DK,12
mnk,10,DK,10
mnk,11,DK,7
mnk,12,DK,17
mnk,1,EK,10
mnk,2,EK,2
mnk,3,EK,3
mnk,4,EK,12
mnk,5,EK,30
mnk,6,EK,4
mnk,7,EK,13
mnk,8,EK,-2
mnk,9,EK,10
mnk,10,EK,11
mnk,11,EK,9
mnk,12,EK,20
mnk,1,FK,7
mnk,2,FK,6
mnk,3,FK,6
mnk,4,FK,10
mnk,5,FK,30
mnk,6,FK,4
mnk,7,FK,17
mnk,8,FK,3
mnk,9,FK,12
mnk,10,FK,11
mnk,11,FK,9
mnk,12,FK,18
mnk,1,GK,2
mnk,2,GK,1
mnk,3,GK,-1
mnk,4,GK,5
mnk,5,GK,14
mnk,6,GK,1
mnk,7,GK,4
mnk,8,GK,0
mnk,9,GK,2
mnk,10,GK,3
mnk,11,GK,8
mnk,12,GK,8
mnk,1,GL,8
mnk,2,GL,4
mnk,3,GL,-4
mnk,4,GL,20
mnk,5,GL,56
mnk,6,GL,4
mnk,7,GL,16
mnk,8,GL,0
mnk,9,GL,8
mnk,10,GL,12
mnk,11,GL,32
mnk,12,GL,32
mnk,1,HL,8
mnk,2,HL,6
mnk,3,HL,7
mnk,4,HL,10
mnk,5,HL,12
mnk,6,HL,8
mnk,7,HL,10
mnk,8,HL,11
mnk,9,HL,10
mnk,10,HL,11
mnk,11,HL,6
mnk,12,HL,14
mnk,1,IL,2
mnk,2,IL,12
mnk,3,IL,14
mnk,4,IL,12
mnk,5,IL,16
mnk,6,IL,6
mnk,7,IL,18
mnk,8,IL,16
mnk,9,IL,6
mnk,10,IL,8
mnk,11,IL,10
mnk,12,IL,16
mnk,1,JL,12
mnk,2,JL,10
mnk,3,JL,12
mnk,4,JL,12
mnk,5,JL,16
mnk,6,JL,4
mnk,7,JL,14
mnk,8,JL,18
mnk,9,JL,8
mnk,10,JL,10
mnk,11,JL,12
mnk,12,JL,14
mnk,1,KL,0
mnk,2,KL,0
mnk,3,KL,0
mnk,4,KL,0
mnk,5,KL,0
mnk,6,KL,0
mnk,7,KL,0
mnk,8,KL,0
mnk,9,KL,0
mnk,10,KL,0
mnk,11,KL,0
mnk,12,KL,0
mtr,1,AK,-582
mtr,2,AK,-108
mtr,3,AK,125
mtr,4,AK,190
mtr,5,AK,803
mtr,6,AK,-217
mtr,7,AK,-116
mtr,8,AK,23
mtr,9,AK,193
mtr,10,AK,81
mtr,11,AK,67
mtr,12,AK,149
mtr,1,BK,-590
mtr,2,BK,-91
mtr,3,BK,189
mtr,4,BK,348
mtr,5,BK,935
mtr,6,BK,-254
mtr,7,BK,-14
mtr,8,BK,135
mtr,9,BK,261
mtr,10,BK,117
mtr,11,BK,124
mtr,12,BK,211
mtr,1,CK,-142
mtr,2,CK,9
mtr,3,CK,28
mtr,4,CK,45
mtr,5,CK,199
mtr,6,CK,-26
mtr,7,CK,0
mtr,8,CK,23
mtr,9,CK,21
mtr,10,CK,34
mtr,11,CK,28
mtr,12,CK,17
mtr,1,DK,-131
mtr,2,DK,30
mtr,3,DK,42
mtr,4,DK,74
mtr,5,DK,369
mtr,6,DK,-6
mtr,7,DK,9
mtr,8,DK,16
mtr,9,DK,50
mtr,10,DK,89
mtr,11,DK,68
mtr,12,DK,59
mtr,1,EK,-249
mtr,2,EK,34
mtr,3,EK,56
mtr,4,EK,87
mtr,5,EK,504
mtr,6,EK,16
mtr,7,EK,38
mtr,8,EK,21
mtr,9,EK,64
mtr,10,EK,114
mtr,11,EK,98
mtr,12,EK,85
mtr,1,FK,-225
mtr,2,FK,32
mtr,3,FK,59
mtr,4,FK,93
mtr,5,FK,539
mtr,6,FK,33
mtr,7,FK,55
mtr,8,FK,39
mtr,9,FK,81
mtr,10,FK,101
mtr,11,FK,86
mtr,12,FK,76
mtr,1,GK,-90
mtr,2,GK,2
mtr,3,GK,6
mtr,4,GK,5
mtr,5,GK,35
mtr,6,GK,1
mtr,7,GK,3
mtr,8,GK,5
mtr,9,GK,7
mtr,10,GK,5
mtr,11,GK,6
mtr,12,GK,5
mtr,1,GL,-360
mtr,2,GL,8
mtr,3,GL,24
mtr,4,GL,20
mtr,5,GL,140
mtr,6,GL,4
mtr,7,GL,12
mtr,8,GL,20
mtr,9,GL,28
mtr,10,GL,20
mtr,11,GL,24
mtr,12,GL,20
mtr,1,HL,90
mtr,2,HL,33
mtr,3,HL,33
mtr,4,HL,44
mtr,5,HL,65
mtr,6,HL,40
mtr,7,HL,43
mtr,8,HL,21
mtr,9,HL,21
mtr,10,HL,72
mtr,11,HL,50
mtr,12,HL,73
mtr,1,IL,-86
mtr,2,IL,12
mtr,3,IL,42
mtr,4,IL,26
mtr,5,IL,66
mtr,6,IL,32
mtr,7,IL,46
mtr,8,IL,16
mtr,9,IL,34
mtr,10,IL,46
mtr,11,IL,40
mtr,12,IL,50
mtr,1,JL,-112
mtr,2,JL,16
mtr,3,JL,46
mtr,4,JL,34
mtr,5,JL,74
mtr,6,JL,38
mtr,7,JL,46
mtr,8,JL,22
mtr,9,JL,42
mtr,10,JL,54
mtr,11,JL,20
mtr,12,JL,66
mtr,1,KL,0
mtr,2,KL,0
mtr,3,KL,0
mtr,4,KL,0
mtr,5,KL,0
mtr,6,KL,0
mtr,7,KL,0
mtr,8,KL,0
mtr,9,KL,0
mtr,10,KL,0
mtr,11,KL,0
mtr,12,KL,0
mdn,1,AK,-588
mdn,2,AK,-506
mdn,3,AK,303
mdn,4,AK,232
mdn,5,AK,928
mdn,6,AK,-664
mdn,7,AK,-714
mdn,8,AK,-92
mdn,9,AK,-266
mdn,10,AK,-131
mdn,11,AK,-53
mdn,12,AK,659
mdn,1,BK,-207
mdn,2,BK,-55
mdn,3,BK,440
mdn,4,BK,881
mdn,5,BK,1183
mdn,6,BK,-1288
mdn,7,BK,-513
mdn,8,BK,-109
mdn,9,BK,-272
mdn,10,BK,-237
mdn,11,BK,17
mdn,12,BK,567
mdn,1,CK,-1514
mdn,2,CK,20
mdn,3,CK,30
mdn,4,CK,127
mdn,5,CK,304
mdn,6,CK,68
mdn,7,CK,-21
mdn,8,CK,64
mdn,9,CK,6
mdn,10,CK,-26
mdn,11,CK,12
mdn,12,CK,195
mdn,1,DK,-2762
mdn,2,DK,-20
mdn,3,DK,67
mdn,4,DK,66
mdn,5,DK,809
mdn,6,DK,204
mdn,7,DK,180
mdn,8,DK,262
mdn,9,DK,61
mdn,10,DK,54
mdn,11,DK,215
mdn,12,DK,217
mdn,1,EK,-3151
mdn,2,EK,-60
mdn,3,EK,165
mdn,4,EK,80
mdn,5,EK,1144
mdn,6,EK,589
mdn,7,EK,277
mdn,8,EK,647
mdn,9,EK,175
mdn,10,EK,97
mdn,11,EK,338
mdn,12,EK,647
mdn,1,FK,-1536
mdn,2,FK,5
mdn,3,FK,224
mdn,4,FK,125
mdn,5,FK,1540
mdn,6,FK,460
mdn,7,FK,415
mdn,8,FK,483
mdn,9,FK,242
mdn,10,FK,139
mdn,11,FK,463
mdn,12,FK,454
mdn,1,GK,-215
mdn,2,GK,14
mdn,3,GK,9
mdn,4,GK,7
mdn,5,GK,30
mdn,6,GK,25
mdn,7,GK,22
mdn,8,GK,19
mdn,9,GK,21
mdn,10,GK,32
mdn,11,GK,23
mdn,12,GK,56
mdn,1,GL,-860
mdn,2,GL,56
mdn,3,GL,36
mdn,4,GL,28
mdn,5,GL,120
mdn,6,GL,100
mdn,7,GL,88
mdn,8,GL,76
mdn,9,GL,84
mdn,10,GL,128
mdn,11,GL,92
mdn,12,GL,224
mdn,1,HL,-731
mdn,2,HL,298
mdn,3,HL,351
mdn,4,HL,376
mdn,5,HL,245
mdn,6,HL,147
mdn,7,HL,326
mdn,8,HL,258
mdn,9,HL,321
mdn,10,HL,408
mdn,11,HL,382
mdn,12,HL,238
mdn,1,IL,-2184
mdn,2,IL,150
mdn,3,IL,166
mdn,4,IL,198
mdn,5,IL,140
mdn,6,IL,94
mdn,7,IL,210
mdn,8,IL,158
mdn,9,IL,192
mdn,10,IL,226
mdn,11,IL,190
mdn,12,IL,126
mdn,1,JL,-554
mdn,2,JL,86
mdn,3,JL,100
mdn,4,JL,118
mdn,5,JL,82
mdn,6,JL,58
mdn,7,JL,142
mdn,8,JL,110
mdn,9,JL,126
mdn,10,JL,160
mdn,11,JL,136
mdn,12,JL,88
mdn,1,KL,0
mdn,2,KL,0
mdn,3,KL,0
mdn,4,KL,0
mdn,5,KL,0
mdn,6,KL,0
mdn,7,KL,0
mdn,8,KL,0
mdn,9,KL,0
mdn,10,KL,0
mdn,11,KL,0
mdn,12,KL,0
pad,1,AK,-932
pad,2,AK,-60
pad,3,AK,105
pad,4,AK,-95
pad,5,AK,778
pad,6,AK,-697
pad,7,AK,-205
pad,8,AK,-1
pad,9,AK,-46
pad,10,AK,-16
pad,11,AK,60
pad,12,AK,313
pad,1,BK,-1522
pad,2,BK,-145
pad,3,BK,138
pad,4,BK,-64
pad,5,BK,1511
pad,6,BK,-755
pad,7,BK,-420
pad,8,BK,-49
pad,9,BK,-9
pad,10,BK,-182
pad,11,BK,-25
pad,12,BK,446
pad,1,CK,-242
pad,2,CK,22
pad,3,CK,31
pad,4,CK,28
pad,5,CK,264
pad,6,CK,-4
pad,7,CK,29
pad,8,CK,-1
pad,9,CK,6
pad,10,CK,5
pad,11,CK,-13
pad,12,CK,54
pad,1,DK,-202
pad,2,DK,47
pad,3,DK,81
pad,4,DK,56
pad,5,DK,752
pad,6,DK,77
pad,7,DK,-10
pad,8,DK,-32
pad,9,DK,51
pad,10,DK,91
pad,11,DK,109
pad,12,DK,112
pad,1,EK,-717
pad,2,EK,85
pad,3,EK,70
pad,4,EK,88
pad,5,EK,1371
pad,6,EK,-66
pad,7,EK,-225
pad,8,EK,-178
pad,9,EK,-68
pad,10,EK,172
pad,11,EK,176
pad,12,EK,178
pad,1,FK,-1602
pad,2,FK,98
pad,3,FK,83
pad,4,FK,89
pad,5,FK,1982
pad,6,FK,242
pad,7,FK,-30
pad,8,FK,-140
pad,9,FK,-63
pad,10,FK,8
pad,11,FK,56
pad,12,FK,254
pad,1,GK,-30
pad,2,GK,4
pad,3,GK,3
pad,4,GK,5
pad,5,GK,64
pad,6,GK,51
pad,7,GK,1
pad,8,GK,3
pad,9,GK,20
pad,10,GK,20
pad,11,GK,16
pad,12,GK,21
pad,1,GL,-120
pad,2,GL,16
pad,3,GL,12
pad,4,GL,20
pad,5,GL,256
pad,6,GL,204
pad,7,GL,4
pad,8,GL,12
pad,9,GL,80
pad,10,GL,80
pad,11,GL,64
pad,12,GL,84
pad,1,HL,67
pad,2,HL,92
